#
#   VizieR Astronomical Server vizier.unistra.fr
#    Date: 2025-12-15T04:11:56 [V7.5.3]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2025-12-15T04:11:56	  Query execution date
#INFO	request=https://vizier.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=9999&-out.all=2&-order=I&-out.src=J/ApJS/234/35/table4&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-source=J/ApJS/234/35/table4&-out=Name&-out=Np&-out=RAJ2000&-out=DEJ2000&-out=Gal&-out=NUVFlux&-out=e_NUVFlux&-out=FUVFlux&-out=e_FUVFlux&-out=3.6Flux&-out=e_3.6Flux&-out=4.5Flux&-out=e_4.5Flux&-out=5.8Flux&-out=e_5.8Flux&-out=8Flux&-out=e_8Flux&-out=24Flux&-out=e_24Flux&-out=uFlux&-out=e_uFlux&-out=gFlux&-out=e_gFlux&-out=rFlux&-out=e_rFlux&-out=iFlux&-out=e_iFlux&-out=zFlux&-out=e_zFlux&-out=Ha+Cont&-out=e_Ha+Cont&-out=Ha&-out=e_Ha&-out=HFlux&-out=e_HFlux&-out=JFlux&-out=e_JFlux&-out=KsFlux&-out=e_KsFlux&-out=SED&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.5.3	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_22340035
#Name: J/ApJS/234/35
#Title: Stellar population synthesis of clumps (Zaragoza-Cardiel+, 2018)
#INFO	ivoid=ivo://cds.vizier/j/apjs/234/35	    IVOID of underlying data collection
#INFO	creator=Zaragoza-Cardiel J.	    First author or institution
#INFO	cites=bibcode:2018ApJS..234...35Z	    Article or Data origin sources
#INFO	editor=Astrophysical Journal Supplement (AAS)	    Editor name (article)
#INFO	original_date=2018	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/234/35	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.22340035	    Dataset identifier that can be used for citation
#INFO	publication_date=2019-11-11	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJS_234_35_table4:
#Name: J/ApJS/234/35/table4
#Title: GALEX, Spitzer, SDSS, H{alpha}, and 2MASS photometry for the clumps
#Column	Name	(a27)	Name of the identified clump	[ucd=meta.id;meta.main]
#Column	Np	(I3)	Output parameters for this clump (link to table 5)	[ucd=meta.ref.url]
#Column	RAJ2000	(F11.7)	Right Ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F14.10)	Declination (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	Gal	(A9)	Name of the galaxy	[ucd=meta.id.parent]
#Column	NUVFlux	(F8.4)	[0.001/115]? GALEX NUV band flux	[ucd=phot.flux.density;em.UV.200-300nm]
#Column	e_NUVFlux	(F7.4)	[0.0001/0.2]? Error in NUVFlux (G2)	[ucd=stat.error]
#Column	FUVFlux	(F10.7)	[0.001/86.7]? GALEX FUV band flux	[ucd=phot.flux.density;em.UV.100-200nm]
#Column	e_FUVFlux	(F10.7)	[2e-07/0.1]? Error in FUVFlux (G2)	[ucd=stat.error]
#Column	3.6Flux	(F9.4)	[0.003/2692]? Spitzer/IRAC 3.6um band flux	[ucd=phot.mag;em.IR.3-4um]
#Column	e_3.6Flux	(F7.4)	[0.0004/0.3]? Error in 4.5Flux (G2)	[ucd=stat.error]
#Column	4.5Flux	(F9.4)	[0.003/1697] Spitzer/IRAC 4.5um band flux	[ucd=phot.mag;em.IR.4-8um]
#Column	e_4.5Flux	(F7.4)	[0.0004/0.2]? Error in 4.5Flux (G2)	[ucd=stat.error]
#Column	5.8Flux	(F8.3)	[0.01/2777]? Spitzer/IRAC 5.8um band flux	[ucd=phot.flux.density;em.IR.4-8um]
#Column	e_5.8Flux	(F6.3)	[0.001/0.5]? Error in 5.8Flux (G2)	[ucd=stat.error]
#Column	8Flux	(F8.3)	[0.02/5358] Spitzer/IRAC 8um band flux	[ucd=phot.flux.density;em.IR.8-15um]
#Column	e_8Flux	(F6.3)	[0.002/2]? Error in 8Flux (G2)	[ucd=stat.error]
#Column	24Flux	(F8.3)	[0.06/8890]? Spitzer/MIPS 24um band flux	[ucd=phot.flux.density;em.IR.15-30um]
#Column	e_24Flux	(F5.2)	[0/20]? Error in 24Flux (G2)	[ucd=stat.error]
#Column	uFlux	(F8.4)	[0.009/540]? SDSS u band flux	[ucd=phot.flux.density;em.opt.U]
#Column	e_uFlux	(F7.4)	[0.0009/0.2]? Error in uFlux (G2)	[ucd=stat.error]
#Column	gFlux	(F9.4)	[0.004/1171]? SDSS g band flux	[ucd=phot.mag;em.opt.B]
#Column	e_gFlux	(F7.4)	[0.0006/0.3]? Error in gFlux (G2)	[ucd=stat.error]
#Column	rFlux	(F9.4)	[0.007/2142]? SDSS r band flux	[ucd=phot.flux.density;em.opt.R]
#Column	e_rFlux	(F7.4)	[0.0008/1]? Error in rFlux (G2)	[ucd=stat.error]
#Column	iFlux	(F8.3)	[0.01/2992]? SDSS i band flux	[ucd=phot.flux.density;em.opt.I]
#Column	e_iFlux	(F6.3)	[0.001/1]? Error in iFlux (G2)	[ucd=stat.error]
#Column	zFlux	(F8.3)	[0.03/3744]? SDSS z band flux	[ucd=phot.mag;em.opt.I]
#Column	e_zFlux	(F6.3)	[0.003/0.5]? Error in zFlux (G2)	[ucd=stat.error]
#Column	Ha+Cont	(F9.4)	[0.02/3470]? Halpha plus continuum flux	[ucd=phot.flux;em.line.Halpha]
#Column	e_Ha+Cont	(F7.4)	[0.00001/1]? Error in Ha+Cont (G2)	[ucd=stat.error]
#Column	Ha	(E11.4)	[/1.3e-11]? Halpha continuum subtracted flux	[ucd=phot.flux;em.line.Halpha]
#Column	e_Ha	(F7)	[/8e-15]? Error in Ha	[ucd=stat.error]
#Column	HFlux	(F8.3)	[0.05/6193]? 2MASS H band flux	[ucd=phot.flux.density;em.IR.H]
#Column	e_HFlux	(F6.3)	[0.009/1]? Error in HFlux (G2)	[ucd=stat.error]
#Column	JFlux	(F8.3)	[0.03/5184]? 2MASS J band flux	[ucd=phot.mag;em.IR.J]
#Column	e_JFlux	(F6.3)	[0.006/0.9]? Error in JFlux (G2)	[ucd=stat.error]
#Column	KsFlux	(F8.3)	[0.06/5085]? 2MASS Ks band flux	[ucd=phot.mag;em.IR.K]
#Column	e_KsFlux	(F6.3)	[0.009/1]? Error in KsFlux (G2)	[ucd=stat.error]
#Column	SED	(A3)	UV-FIR SED plot of this source	[ucd=meta.ref.url]
Name	Np	RAJ2000	DEJ2000	Gal	NUVFlux	e_NUVFlux	FUVFlux	e_FUVFlux	3.6Flux	e_3.6Flux	4.5Flux	e_4.5Flux	5.8Flux	e_5.8Flux	8Flux	e_8Flux	24Flux	e_24Flux	uFlux	e_uFlux	gFlux	e_gFlux	rFlux	e_rFlux	iFlux	e_iFlux	zFlux	e_zFlux	Ha+Cont	e_Ha+Cont	Ha	e_Ha	HFlux	e_HFlux	JFlux	e_JFlux	KsFlux	e_KsFlux	SED
Arp298_1_sbt_disk_1_0      	  1	345.8067900	+08.8725591000	NGC7469  	  0.0083	 0.0008	 0.0072000	 0.0005000	   0.0310	 0.0020	   0.0280	 0.0020	   0.067	 0.009	   0.320	 0.020	   6.200	 0.70	  0.0290	 0.0030	   0.0270	 0.0010	   0.0360	 0.0020	   0.031	 0.003	   0.049	      	   0.3900	 0.0100	 3.8000e-15	  7e-17	   0.100	      	   0.080	 0.010	   0.110	      	SED
Arp298_10_sbt_disk_1_0     	  1	345.8177600	+08.8681387000	NGC7469  	  0.0110	       	 0.0051000	          	   0.1010	 0.0020	   0.1030	 0.0020	   0.750	 0.010	   1.200	 0.020	   3.100	     	  0.0230	       	   0.0130	       	   0.0260	       	   0.038	 0.006	   0.064	      	   0.0900	 0.0100	 8.0000e-16	  8e-17	   0.120	      	   0.074	      	   0.100	      	SED
Arp298_11_sbt_disk_1_0     	  1	345.8131800	+08.8779749000	NGC7469  	  0.0930	       	 0.0170000	          	   0.4060	 0.0030	   0.4470	 0.0030	   1.430	 0.020	   2.930	 0.040	  14.000	 0.50	  0.1100	       	   0.3600	       	   0.6200	       	   0.760	      	   0.850	      	   0.8700	 0.0200	 6.5000e-15	  1e-16	   0.730	 0.020	   0.540	 0.020	   0.570	 0.020	SED
Arp298_12_sbt_disk_1_0     	  1	345.8117000	+08.8820179000	NGC7469  	  0.0340	 0.0020	 0.0280000	 0.0010000	   0.1790	 0.0020	   0.1340	 0.0010	   0.887	 0.007	   2.310	 0.010	   6.000	 0.50	  0.0700	 0.0030	   0.0770	 0.0010	   0.1100	 0.0020	   0.086	 0.003	   0.113	 0.007	   1.8300	 0.0100	 1.8290e-14	  9e-17	   0.100	      	   0.065	      	   0.110	      	SED
Arp298_13_sbt_disk_1_0     	  1	345.8178200	+08.8726875000	NGC7469  	  0.7500	       	 0.6300000	          	   1.6200	 0.0200	   1.1900	 0.0100	   2.260	 0.030	   6.890	 0.060	 209.000	 2.00	  0.2000	       	   0.5400	 0.0500	   0.9300	 0.0900	   1.200	 0.100	   1.400	 0.200	   2.1100	 0.0300	 1.2600e-14	  1e-16	   2.120	 0.060	   1.770	 0.040	   1.860	 0.050	SED
Arp298_14_sbt_disk_1_0     	  1	345.8115800	+08.8853765000	NGC7469  	  0.0067	       	 0.0040000	          	   0.0270	 0.0010	   0.0081	       	   0.056	 0.005	   0.503	 0.009	   2.300	 0.20	  0.0200	       	   0.0080	       	   0.0130	       	   0.019	      	   0.050	      	   0.0330	       	 2.2000e-16	       	   0.110	      	   0.070	      	   0.130	 0.010	SED
Arp298_15_sbt_disk_1_0     	  1	345.8202800	+08.8709362000	NGC7469  	  0.0200	       	 0.0094000	          	   0.1250	 0.0010	   0.0720	 0.0010	   0.380	 0.020	   0.680	 0.030	   2.600	     	  0.0240	       	   0.0430	       	   0.0700	       	   0.093	      	   0.120	      	   0.3000	 0.0100	 2.8400e-15	  9e-17	   0.130	 0.020	   0.093	      	   0.130	      	SED
Arp298_16_sbt_disk_1_0     	  1	345.8178500	+08.8779280000	NGC7469  	  0.0330	       	 0.0096000	          	   0.0910	 0.0010	   0.2060	 0.0030	   0.422	 0.009	   0.620	 0.020	   3.100	     	  0.0210	       	   0.0230	       	   0.0470	       	   0.067	      	   0.094	      	   0.0410	       	 2.7000e-16	       	   0.089	      	   0.088	      	   0.120	      	SED
Arp298_17_sbt_disk_1_0     	  1	345.8172400	+08.8803859000	NGC7469  	  0.0100	       	 0.0080000	          	   0.0480	 0.0020	   0.0430	 0.0030	   0.126	 0.009	   0.460	 0.020	   4.100	     	  0.0210	       	   0.0220	 0.0020	   0.0240	 0.0020	   0.033	 0.003	   0.048	      	   0.2500	 0.0100	 2.4000e-15	  8e-17	   0.079	      	   0.133	 0.009	   0.089	      	SED
Arp298_18_sbt_disk_1_0     	  1	345.8192900	+08.8756136000	NGC7469  	  0.0630	       	 0.0180000	          	   0.1940	 0.0020	   0.2029	 0.0005	   0.490	 0.020	   1.520	 0.040	  13.000	 0.30	  0.0280	       	   0.0610	       	   0.1100	       	   0.150	      	   0.190	      	   0.1000	       	 3.1000e-16	       	   0.130	      	   0.120	 0.020	   0.150	      	SED
Arp298_19_sbt_disk_1_0     	  1	345.8145600	+08.8849654000	NGC7469  	  0.0051	       	 0.0033000	          	   0.0320	 0.0010	   0.0110	 0.0010	   0.028	 0.003	   0.125	 0.006	   0.670	     	  0.0200	       	   0.0077	       	   0.0130	       	   0.020	      	   0.049	      	   0.0600	 0.0100	 4.5000e-16	  7e-17	   0.130	      	   0.060	      	   0.110	 0.010	SED
Arp298_2_sbt_disk_1_0      	  1	345.8064400	+08.8753021000	NGC7469  	  0.0067	       	 0.0057000	          	   0.0110	       	   0.0093	       	   0.046	      	   0.230	 0.020	   3.700	     	  0.0210	       	   0.0088	       	   0.0120	       	   0.018	      	   0.047	      	   0.0340	       	 2.3000e-16	       	   0.120	 0.020	   0.057	      	   0.085	      	SED
Arp298_20_sbt_disk_1_0     	  1	345.8209000	+08.8737603000	NGC7469  	  0.0200	       	 0.0081000	          	   0.1930	 0.0020	   0.1630	 0.0020	   0.580	 0.010	   1.060	 0.020	   2.700	     	  0.0230	       	   0.0370	       	   0.0610	       	   0.078	      	   0.100	      	   0.1600	 0.0100	 1.3300e-15	  9e-17	   0.110	      	   0.100	      	   0.150	      	SED
Arp298_21_sbt_disk_1_0     	  1	345.8190500	+08.8802603000	NGC7469  	  0.0170	 0.0010	 0.0123000	 0.0009000	   0.1560	 0.0020	   0.1340	 0.0020	   0.583	 0.008	   1.710	 0.020	   4.400	     	  0.0420	 0.0030	   0.0460	 0.0010	   0.0690	 0.0020	   0.064	 0.003	   0.128	 0.007	   0.9500	 0.0100	 9.3600e-15	  9e-17	   0.081	      	   0.090	 0.009	   0.099	      	SED
Arp298_22_sbt_disk_1_0     	  1	345.8216800	+08.8763677000	NGC7469  	  0.0063	       	 0.0038000	          	   0.0220	 0.0020	   0.0110	       	   0.222	 0.007	   0.300	 0.010	   4.400	     	  0.0200	       	   0.0076	       	   0.0140	       	   0.021	      	   0.051	      	   0.0360	       	 2.4000e-16	       	   0.081	      	   0.072	      	   0.098	      	SED
Arp298_25_sbt_disk_1_0     	  1	345.8282800	+08.8719124000	NGC7469  	  0.0060	 0.0005	 0.0037000	 0.0003000	   0.1740	 0.0020	   0.1170	 0.0010	   0.139	 0.003	   0.301	 0.003	   1.600	 0.10	  0.0300	 0.0030	   0.0850	 0.0010	   0.1660	 0.0020	   0.233	 0.003	   0.284	 0.007	   0.1900	       	 2.1000e-16	       	   0.340	 0.010	   0.263	 0.008	   0.560	 0.020	SED
Arp298_26_sbt_disk_1_0     	  0	345.8233400	+08.8942609000	IC5283   	  0.0290	 0.0030	 0.0200000	 0.0020000	   3.7100	 0.0200	   2.7000	 0.0100	   9.990	 0.020	  29.310	 0.030	  59.000	 1.00	  0.0690	 0.0050	   0.1490	 0.0090	   0.4200	 0.0200	   0.740	 0.040	   1.340	 0.060	   2.6900	 0.0300	 2.3200e-14	  1e-16	   3.720	 0.070	   2.430	 0.060	   3.660	 0.070	SED
Arp298_27_sbt_disk_1_0     	  0	345.8260400	+08.8932880000	IC5283   	  0.0230	 0.0030	 0.0170000	 0.0020000	   4.2600	 0.0200	   3.0000	 0.0100	  10.070	 0.020	  29.090	 0.040	  44.000	 1.00	  0.0910	 0.0040	   0.2500	 0.0100	   0.7000	 0.0200	   1.100	 0.030	   1.810	 0.060	   3.0500	 0.0300	 2.4400e-14	  1e-16	   4.360	 0.070	   2.840	 0.060	   4.440	 0.060	SED
Arp298_3_sbt_disk_1_0      	  1	345.8078100	+08.8746580000	NGC7469  	  0.0060	       	 0.0052000	          	   0.0250	 0.0010	   0.0240	 0.0010	   0.115	 0.006	   0.330	 0.010	   3.900	     	  0.0210	       	   0.0110	       	   0.0200	       	   0.028	      	   0.056	      	   0.0340	       	 2.2000e-16	       	   0.120	      	   0.066	      	   0.099	      	SED
Arp86_7_sbt_disk_1_0       	  1	356.7647000	+29.4699840000	NGC7753  	  0.0130	       	 0.0096000	          	   0.0650	 0.0020	   0.0300	 0.0020	   0.088	 0.003	   0.264	 0.004	   0.270	 0.01	  0.8800	       	  11.0000	       	  91.0000	       	  22.000	      	   4.400	      	   0.0900	 0.0100	 7.2000e-16	  7e-17	   0.140	      	   0.130	      	   0.130	 0.020	SED
Arp298_4_sbt_disk_1_0      	  1	345.8074100	+08.8770033000	NGC7469  	  0.0108	 0.0007	 0.0091000	 0.0005000	   0.0560	 0.0010	   0.0370	 0.0010	   0.154	 0.005	   0.489	 0.009	   4.600	 0.60	  0.0360	 0.0030	   0.0380	 0.0010	   0.0440	 0.0020	   0.040	 0.003	   0.050	 0.007	   0.4200	 0.0100	 4.0600e-15	  7e-17	   0.089	      	   0.060	      	   0.095	      	SED
Arp298_5_sbt_disk_1_0      	  1	345.8123300	+08.8696220000	NGC7469  	  0.0210	       	 0.0089000	          	   0.0880	 0.0020	   0.1510	 0.0020	   0.470	 0.020	   1.160	 0.030	   4.400	 0.40	  0.0220	       	   0.0150	       	   0.0290	       	   0.044	      	   0.071	      	   0.2100	 0.0100	 2.0900e-15	  9e-17	   0.140	 0.020	   0.095	      	   0.130	      	SED
Arp298_6_sbt_disk_1_0      	  1	345.8108600	+08.8718594000	NGC7469  	  0.0470	       	 0.0160000	          	   0.1600	 0.0010	   0.1270	 0.0020	   0.520	 0.020	   1.400	 0.030	  20.900	 0.30	  0.0270	       	   0.0440	       	   0.0800	       	   0.110	      	   0.140	      	   0.0630	       	 2.6000e-16	       	   0.150	 0.020	   0.110	      	   0.160	      	SED
Arp298_7_sbt_disk_1_0      	  1	345.8070700	+08.8813414000	NGC7469  	  0.0050	       	 0.0040000	          	   0.0175	 0.0008	   0.0086	 0.0008	   0.035	 0.004	   0.116	 0.006	   0.550	     	  0.0200	       	   0.0064	       	   0.0100	       	   0.016	      	   0.048	      	   0.0700	 0.0100	 6.0000e-16	  7e-17	   0.120	      	   0.059	      	   0.220	 0.020	SED
Arp298_9_sbt_disk_1_0      	  1	345.8097500	+08.8843704000	NGC7469  	  0.0110	       	 0.0075000	          	   0.0330	 0.0010	   0.0250	 0.0010	   0.147	 0.004	   0.540	 0.010	   1.600	     	  0.0200	       	   0.0130	 0.0010	   0.0170	 0.0020	   0.020	      	   0.050	      	   0.0700	 0.0100	 5.6000e-16	  7e-17	   0.098	      	   0.073	      	   0.120	 0.010	SED
Arp72_1_sbt_disk_1_0       	  1	236.7474000	+17.8841040000	NGC5996  	  0.5400	       	 0.3400000	          	   1.5800	 0.0200	   1.0600	 0.0100	   3.680	 0.040	  11.100	 0.100	  44.000	 3.00	  0.4900	       	   0.6200	 0.0900	   1.0000	 0.1000	   1.300	 0.100	   1.600	 0.100	         	       	           	       	   2.250	 0.050	   1.850	 0.040	   1.700	 0.040	SED
Arp72_2_sbt_disk_1_0       	  1	236.7427600	+17.8830110000	NGC5996  	  0.5300	       	 0.3300000	          	   1.3800	 0.0100	   0.9430	 0.0080	   3.520	 0.030	  10.010	 0.080	  41.000	 2.00	  0.4900	       	   0.7500	 0.0900	   1.1000	 0.1000	   1.300	 0.100	   1.500	 0.100	         	       	           	       	   2.130	 0.050	   1.750	 0.040	   1.460	 0.030	SED
Arp82_1_sbt_disk_1_0       	  1	122.8171800	+25.1801320000	NGC2536  	  0.2600	 0.0100	 0.1820000	 0.0080000	   1.6580	 0.0090	   1.2240	 0.0060	   3.340	 0.010	   9.300	 0.050	  19.800	 0.40	  0.4720	 0.0070	   0.9300	 0.0200	   1.4100	 0.0300	   1.620	 0.030	   1.850	 0.040	         	       	           	       	   2.670	 0.020	   2.350	 0.030	   1.870	 0.030	SED
Arp82_10_sbt_disk_1_0      	  1	122.8124300	+25.2118570000	NGC2535  	  0.0240	       	 0.0190000	          	   0.1580	 0.0040	   0.1030	 0.0030	   0.590	 0.010	   1.840	 0.030	   2.200	     	  0.0190	       	   0.0180	       	   0.0260	       	   0.031	      	   0.066	      	         	       	           	       	   0.110	      	   0.073	      	   0.096	      	SED
Arp82_11_sbt_disk_1_0      	  1	122.8079500	+25.2031740000	NGC2535  	  0.1080	 0.0060	 0.0690000	 0.0040000	   0.1380	 0.0070	   0.1160	 0.0050	   0.490	 0.009	   1.490	 0.020	   4.100	 0.40	  0.1240	 0.0030	   0.1270	 0.0050	   0.1400	 0.0070	   0.106	 0.009	   0.110	 0.010	         	       	           	       	   0.170	      	   0.140	      	   0.330	 0.020	SED
Arp82_13_sbt_disk_1_0      	  1	122.8088000	+25.2125020000	NGC2535  	  0.0340	 0.0030	 0.0270000	 0.0020000	   0.0960	 0.0030	   0.0640	 0.0020	   0.257	 0.005	   0.720	 0.010	   0.890	     	  0.0440	 0.0020	   0.0670	 0.0030	   0.0700	 0.0040	   0.069	 0.005	   0.072	      	         	       	           	       	   0.110	      	   0.102	 0.008	   0.170	 0.010	SED
Arp82_14_sbt_disk_1_0      	  1	122.8069400	+25.2085340000	NGC2535  	  0.0460	       	 0.0180000	          	   0.4500	 0.0100	   0.3130	 0.0070	   0.640	 0.010	   2.160	 0.040	  14.200	 0.70	  0.0560	       	   0.1500	       	   0.3200	       	   0.450	      	   0.550	      	         	       	           	       	   1.350	 0.030	   0.810	 0.030	   0.680	 0.030	SED
Arp82_15_sbt_disk_1_0      	  1	122.8049700	+25.2043100000	NGC2535  	  0.0430	       	 0.0270000	          	   0.3900	 0.0080	   0.2490	 0.0050	   0.170	 0.010	   0.270	 0.030	   5.800	 0.60	  0.1430	 0.0060	   0.4600	 0.0200	   0.7200	 0.0400	   0.880	 0.050	   0.930	 0.060	         	       	           	       	   1.040	 0.030	   1.050	 0.030	   0.730	 0.030	SED
Arp82_17_sbt_disk_1_0      	  1	122.8032800	+25.2025720000	NGC2535  	  0.0480	 0.0050	 0.0360000	 0.0030000	   0.2600	 0.0050	   0.1800	 0.0030	   0.500	 0.010	   1.350	 0.030	   2.000	 0.20	  0.0710	 0.0050	   0.1200	 0.0100	   0.1900	       	   0.220	      	   0.200	      	         	       	           	       	   0.360	 0.020	   0.120	      	   0.190	 0.020	SED
Arp82_18_sbt_disk_1_0      	  1	122.8031400	+25.2052790000	NGC2535  	  0.0780	       	 0.0510000	          	   0.2280	 0.0070	   0.1460	 0.0050	   0.203	 0.009	   0.630	 0.020	   4.700	     	  0.0480	       	   0.1000	       	   0.2000	       	   0.240	      	   0.290	 0.040	         	       	           	       	   0.540	 0.020	   0.480	 0.020	   0.430	 0.030	SED
Arp82_19_sbt_disk_1_0      	  1	122.8031400	+25.2092060000	NGC2535  	  0.0900	 0.0100	 0.0590000	 0.0080000	   0.1420	 0.0080	   0.0910	 0.0060	   0.530	 0.010	   1.530	 0.040	   5.200	     	  0.1120	 0.0050	   0.1180	 0.0070	   0.1200	 0.0100	   0.110	 0.010	   0.140	 0.020	         	       	           	       	   0.190	      	   0.200	      	   0.190	      	SED
Arp82_2_sbt_disk_1_0       	  1	122.8136600	+25.1785120000	NGC2536  	  0.0730	       	 0.0440000	          	   0.4260	 0.0040	   0.2860	 0.0030	   1.112	 0.007	   3.230	 0.020	   6.700	 0.20	  0.1000	 0.0070	   0.2200	 0.0200	   0.3300	 0.0300	   0.380	 0.040	   0.480	 0.050	         	       	           	       	   0.580	 0.010	   0.440	 0.010	   0.490	 0.020	SED
Arp82_20_sbt_disk_1_0      	  1	122.8009800	+25.2070350000	NGC2535  	  0.2270	 0.0090	 0.1410000	 0.0060000	   0.5220	 0.0090	   0.4330	 0.0060	   2.270	 0.020	   6.600	 0.050	  11.900	 0.40	  0.2810	 0.0040	   0.3010	 0.0050	   0.3750	 0.0070	   0.299	 0.009	   0.310	 0.010	         	       	           	       	   0.270	 0.020	   0.360	 0.020	   0.260	 0.020	SED
Arp82_21_sbt_disk_1_0      	  1	122.8001300	+25.2038120000	NGC2535  	  0.0540	       	 0.0330000	          	   0.2070	 0.0060	   0.1510	 0.0040	   0.810	 0.010	   2.450	 0.040	   2.900	 0.30	  0.0310	 0.0040	   0.0520	 0.0050	   0.0690	 0.0060	   0.065	 0.008	   0.120	 0.010	         	       	           	       	   0.360	 0.020	   0.120	 0.020	   0.180	 0.020	SED
Arp82_22_sbt_disk_1_0      	  1	122.7984400	+25.2100090000	NGC2535  	  0.0260	       	 0.0160000	          	   0.0290	 0.0008	   0.0169	 0.0008	   0.049	 0.003	   0.144	 0.005	   1.180	 0.07	  0.0150	       	   0.0190	       	   0.0280	       	   0.035	      	   0.069	      	         	       	           	       	   0.120	      	   0.090	 0.010	   0.130	      	SED
Arp82_3_sbt_disk_1_0       	  1	122.8159700	+25.2050190000	NGC2535  	  0.0420	       	 0.0250000	          	   0.0584	 0.0009	   0.0350	 0.0010	   0.100	 0.003	   0.319	 0.005	   1.510	 0.03	  0.0190	 0.0020	   0.0320	 0.0030	   0.0380	 0.0040	   0.039	 0.005	   0.068	      	         	       	           	       	   0.075	      	   0.057	      	   0.095	      	SED
Arp82_4_sbt_disk_1_0       	  1	122.8113100	+25.2003580000	NGC2535  	  0.0270	       	 0.0140000	          	   0.0290	 0.0010	   0.0267	 0.0008	   0.079	 0.004	   0.355	 0.007	   0.570	 0.06	  0.0160	       	   0.0200	 0.0020	   0.0210	       	   0.026	      	   0.063	      	         	       	           	       	   0.091	      	   0.079	      	   0.100	      	SED
Arp82_5_sbt_disk_1_0       	  1	122.8134600	+25.2102660000	NGC2535  	  0.0540	       	 0.0390000	          	   0.2100	 0.0050	   0.1500	 0.0040	   0.630	 0.020	   1.950	 0.050	   2.900	 0.30	  0.0490	 0.0040	   0.0610	 0.0050	   0.1010	 0.0070	   0.133	 0.007	   0.150	 0.010	         	       	           	       	   0.220	 0.020	   0.100	      	   0.210	 0.010	SED
Arp82_6_sbt_disk_1_0       	  1	122.8129700	+25.2075840000	NGC2535  	  0.1560	 0.0090	 0.0940000	 0.0060000	   0.8400	 0.0080	   0.6380	 0.0050	   3.410	 0.020	   9.650	 0.050	  19.500	 0.50	  0.2310	 0.0040	   0.3060	 0.0050	   0.4140	 0.0080	   0.352	 0.008	   0.360	 0.010	         	       	           	       	   0.360	 0.020	   0.460	 0.020	   0.490	 0.020	SED
Arp82_7_sbt_disk_1_0       	  1	122.8120600	+25.2055780000	NGC2535  	  0.1490	 0.0090	 0.0940000	 0.0060000	   0.6730	 0.0090	   0.5540	 0.0060	   2.940	 0.020	   8.650	 0.060	  32.000	 0.50	  0.1910	 0.0050	   0.1890	 0.0060	   0.2970	 0.0090	   0.214	 0.009	   0.270	 0.010	         	       	           	       	   0.210	 0.020	   0.290	 0.020	   0.320	 0.030	SED
Arp82_8_sbt_disk_1_0       	  1	122.8103700	+25.2040960000	NGC2535  	  0.1150	 0.0090	 0.0830000	 0.0060000	   0.1750	 0.0080	   0.1200	 0.0060	   0.650	 0.010	   1.920	 0.040	   6.800	 0.60	  0.1350	 0.0050	   0.1360	 0.0060	   0.1510	 0.0090	   0.129	 0.009	   0.120	 0.010	         	       	           	       	   0.190	 0.020	   0.140	      	   0.170	      	SED
Arp82_9_sbt_disk_1_0       	  1	122.8087000	+25.2010580000	NGC2535  	  0.0560	       	 0.0340000	          	   0.1309	 0.0009	   0.0890	 0.0010	   0.243	 0.004	   0.640	 0.009	   1.100	 0.10	  0.0430	 0.0040	   0.0870	 0.0060	   0.1140	 0.0070	   0.121	 0.008	   0.079	      	         	       	           	       	   0.160	 0.010	   0.069	      	   0.120	      	SED
Arp84_1_sbt_disk_1_0       	  1	209.6651700	+37.4089310000	NGC5395  	  0.0031	 0.0003	 0.0036000	 0.0004000	   0.0150	 0.0010	   0.0094	 0.0007	   0.022	      	   0.052	 0.004	   0.200	 0.02	  0.0120	       	   0.0074	 0.0009	   0.0130	 0.0010	   0.015	      	   0.055	      	   0.0350	 0.0090	 2.6000e-16	  6e-17	   0.089	      	   0.047	      	   0.078	      	SED
Arp84_10_sbt_disk_1_0      	  1	209.6611000	+37.4185580000	NGC5395  	  0.0290	 0.0030	 0.0230000	 0.0030000	   0.5500	 0.0200	   0.4000	 0.0100	   1.970	 0.010	   5.930	 0.040	  11.500	 0.40	  0.0750	 0.0030	   0.1570	 0.0060	   0.2600	 0.0100	   0.290	 0.020	   0.360	 0.020	   0.7600	 0.0200	 6.2000e-15	  1e-16	   0.440	      	   0.380	 0.050	   0.450	 0.050	SED
